datetime,Heure début alarmes,Date fin alarmes,Heure fin alarmes,Durée,Type,Commune,Year,Alarme automatique,Alarme automatique réelle,Assistance à personne,DCH,Divers,Feu,Inondation,Officier de service,Sauvetage animaux/NAC,Sauvetage personne,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,severerisk,conditions,description,Intervention,Weekend,Precip_last_7D,holidays
2020-11-03,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,60.7,46.0,53.3,53.0,47.3,80.7,0.258,100,25.0,rain,0.0,0.0,7.1,295.9,1024.7,72.7,0.0,18.4,1.6,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,0,0.6300000000000004,0
2020-11-04,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,46.0,44.1,45.1,41.5,40.6,84.0,0.003,100,12.5,rain,0.0,0.0,10.5,37.0,1028.0,80.6,0.0,35.2,3.1,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,0,0.44300000000000045,0
2020-11-05,19:08:00,2020-11-05,20:00:00,0 days 00:52:00,Feu,Chavannes,2020.0,0,0,0,0,0,1,0,0,0,0,46.8,37.5,45.3,41.6,40.5,83.4,0.0,0,0.0,Rien,0.0,0.0,8.8,36.1,1033.1,8.1,0.0,40.9,3.6,0.0,Clear,Clear conditions throughout the day.,1,0,0.26100000000000045,0
2020-11-06,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,50.9,43.7,47.0,46.2,42.3,83.8,0.0,0,0.0,Rien,0.0,0.0,6.1,353.2,1031.1,5.8,0.0,72.8,6.2,0.0,Clear,Clear conditions throughout the day.,0,0,0.26100000000000045,0
2020-11-07,18:31:00,2020-11-07,19:30:00,0 days 00:59:00,Sauvetage animaux/NAC,Chavannes,2020.0,0,0,0,0,0,0,0,0,1,0,49.3,42.7,45.9,45.4,42.9,89.2,0.0,0,0.0,Rien,0.0,0.0,3.9,30.4,1027.6,55.1,0.0,69.5,6.1,0.0,Partially cloudy,Partly cloudy throughout the day.,1,1,0.26100000000000045,0
2020-11-07,12:11:00,2020-11-07,13:00:00,0 days 00:49:00,Sauvetage animaux/NAC,Ecublens,2020.0,0,0,0,0,0,0,0,0,1,0,49.3,42.7,45.9,45.4,42.9,89.2,0.0,0,0.0,Rien,0.0,0.0,3.9,30.4,1027.6,55.1,0.0,69.5,6.1,0.0,Partially cloudy,Partly cloudy throughout the day.,1,1,0.26100000000000045,0
2020-11-08,10:31:00,2020-11-08,11:45:00,0 days 01:14:00,Divers,Ecublens,2020.0,0,0,0,0,1,0,0,0,0,0,54.2,46.0,49.2,49.2,45.7,87.7,0.0,0,0.0,Rien,0.0,0.0,3.6,2.4,1025.5,84.7,0.0,64.4,5.5,0.0,Partially cloudy,Partly cloudy throughout the day.,1,1,0.26100000000000045,0
2020-11-09,09:19:00,2020-11-09,10:45:00,0 days 01:26:00,Feu,Saint-Sulpice,2020.0,0,0,0,0,0,1,0,0,0,0,52.0,44.8,47.9,47.7,44.9,89.6,0.0,0,0.0,Rien,0.0,0.0,3.7,352.4,1025.2,33.4,0.0,95.2,8.3,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.26100000000000045,0
2020-11-10,11:30:00,2020-11-10,12:30:00,0 days 01:00:00,Divers,Saint-Sulpice,2020.0,0,0,0,0,1,0,0,0,0,0,50.7,43.7,46.7,46.7,44.3,91.1,0.0,0,0.0,Rien,0.0,0.0,3.6,349.4,1027.2,81.5,0.0,73.4,6.3,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.003000000000000444,0
2020-11-11,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,50.5,44.8,47.5,47.2,44.8,90.4,0.0,0,0.0,Rien,0.0,0.0,4.2,358.4,1026.0,26.9,0.0,37.9,3.1,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,0
2020-11-12,19:29:00,2020-11-12,19:46:00,0 days 00:17:00,Alarme automatique,Ecublens,2020.0,1,0,0,0,0,0,0,0,0,0,55.1,44.2,49.0,48.3,43.0,80.4,0.0,0,0.0,Rien,0.0,0.0,5.2,221.8,1023.7,54.4,0.0,92.8,7.9,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.0,0
2020-11-12,18:40:00,2020-11-12,19:20:00,0 days 00:40:00,Feu,Ecublens,2020.0,0,0,0,0,0,1,0,0,0,0,55.1,44.2,49.0,48.3,43.0,80.4,0.0,0,0.0,Rien,0.0,0.0,5.2,221.8,1023.7,54.4,0.0,92.8,7.9,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.0,0
2020-11-13,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,53.1,35.9,47.1,46.7,40.5,77.9,0.0,0,0.0,Rien,0.0,0.0,4.4,23.2,1023.5,79.4,0.0,69.5,5.8,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,0
2020-11-14,20:17:00,2020-11-14,21:30:00,0 days 01:13:00,Feu,Chavannes,2020.0,0,0,0,0,0,1,0,0,0,0,53.2,31.9,45.9,44.9,39.5,79.0,0.0,0,0.0,Rien,0.0,0.0,4.0,9.8,1022.2,29.2,0.0,105.0,9.1,0.0,Partially cloudy,Partly cloudy throughout the day.,1,1,0.0,0
2020-11-14,12:00:00,2020-11-14,13:26:00,0 days 01:26:00,Inondation,Saint-Sulpice,2020.0,0,0,0,0,0,0,1,0,0,0,53.2,31.9,45.9,44.9,39.5,79.0,0.0,0,0.0,Rien,0.0,0.0,4.0,9.8,1022.2,29.2,0.0,105.0,9.1,0.0,Partially cloudy,Partly cloudy throughout the day.,1,1,0.0,0
2020-11-15,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,55.0,42.7,49.2,48.5,42.8,79.0,0.441,100,20.83,rain,0.0,0.0,10.5,278.5,1017.7,88.1,0.0,58.8,5.1,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,0,1,0.44100000000000045,0
2020-11-16,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,51.3,31.4,46.3,44.8,41.2,83.0,0.341,100,45.83,rain,0.0,0.0,11.4,260.1,1021.9,66.2,0.0,63.6,5.5,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,0,0.7820000000000005,0
2020-11-17,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,49.4,33.9,42.8,41.5,38.0,83.4,0.0,0,0.0,Rien,0.0,0.0,5.1,52.5,1030.0,83.1,0.0,82.4,7.1,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.7820000000000005,0
2020-11-18,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,49.9,31.4,42.3,41.4,36.4,80.6,0.0,0,0.0,Rien,0.0,0.0,5.5,323.5,1029.8,37.0,0.0,82.5,7.1,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.7820000000000005,0
2020-11-19,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,49.1,40.5,45.9,43.3,38.6,75.9,0.144,100,45.83,rain,0.0,0.0,10.3,311.6,1029.6,78.1,0.0,46.9,3.9,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,0,0.9260000000000005,0
2020-11-20,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,44.2,36.3,40.3,35.7,34.3,79.2,0.002,100,8.33,rain,0.0,0.0,12.1,29.0,1032.8,29.3,0.0,91.1,7.8,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,0,0,0.9280000000000005,0
2020-11-21,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,41.6,28.7,35.9,31.5,28.8,75.7,0.0,0,0.0,Rien,0.0,0.0,10.0,25.9,1033.8,64.6,0.0,82.2,7.2,0.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.9280000000000005,0
2020-11-22,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,43.6,27.2,36.4,34.7,32.0,84.3,0.0,0,0.0,Rien,0.0,0.0,4.9,338.1,1031.0,70.1,0.0,79.9,7.1,0.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.48700000000000043,0
2020-11-23,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,44.8,27.2,37.9,36.4,33.5,84.4,0.0,0,0.0,Rien,0.0,0.0,4.7,349.2,1030.2,68.5,0.0,78.8,6.7,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.14600000000000043,0
2020-11-24,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,40.5,35.1,37.2,34.8,33.3,85.9,0.0,0,0.0,Rien,0.0,0.0,5.5,8.6,1026.6,0.2,0.0,51.8,4.5,0.0,Clear,Clear conditions throughout the day.,0,0,0.14600000000000043,0
2020-11-25,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,42.7,25.1,38.3,37.7,35.6,89.7,0.0,0,0.0,Rien,0.0,0.0,5.4,330.5,1022.9,39.3,0.0,62.2,5.4,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.14600000000000043,0
2020-11-26,19:56:00,2020-11-26,20:40:00,0 days 00:44:00,Divers,Ecublens,2020.0,0,0,0,0,1,0,0,0,0,0,42.4,37.0,38.8,38.4,36.3,90.8,0.0,0,0.0,Rien,0.0,0.0,3.7,355.6,1024.3,21.2,0.0,94.5,8.3,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.002000000000000444,0
2020-11-26,17:11:00,2020-11-26,18:13:00,0 days 01:02:00,Divers,Saint-Sulpice,2020.0,0,0,0,0,1,0,0,0,0,0,42.4,37.0,38.8,38.4,36.3,90.8,0.0,0,0.0,Rien,0.0,0.0,3.7,355.6,1024.3,21.2,0.0,94.5,8.3,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.002000000000000444,0
2020-11-27,10:29:00,2020-11-27,10:47:00,0 days 00:18:00,Officier de service,Chavannes,2020.0,0,0,0,0,0,0,0,1,0,0,42.0,37.3,39.2,38.9,36.8,91.1,0.0,0,0.0,Rien,0.0,0.0,3.8,303.3,1021.5,62.8,0.0,66.7,5.8,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.0,0
2020-11-27,03:49:00,2020-11-27,05:30:00,0 days 01:41:00,Feu,Chavannes,2020.0,0,0,0,0,0,1,0,0,0,0,42.0,37.3,39.2,38.9,36.8,91.1,0.0,0,0.0,Rien,0.0,0.0,3.8,303.3,1021.5,62.8,0.0,66.7,5.8,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.0,0
2020-11-28,16:36:00,2020-11-28,20:20:00,0 days 03:44:00,Divers,Chavannes,2020.0,0,0,0,0,1,0,0,0,0,0,38.9,33.8,36.2,32.8,32.9,87.7,0.0,0,0.0,Rien,0.0,0.0,8.1,43.5,1018.0,28.9,0.0,158.8,14.0,0.0,Partially cloudy,Clearing in the afternoon.,1,1,0.0,0
2020-11-29,22:20:00,2020-11-29,22:45:00,0 days 00:25:00,Divers,Chavannes,2020.0,0,0,0,0,1,0,0,0,0,0,35.1,32.9,33.7,27.9,30.6,88.4,0.0,0,0.0,Rien,0.0,0.0,7.6,30.8,1021.3,61.2,0.0,92.0,8.1,0.0,Partially cloudy,Partly cloudy throughout the day.,1,1,0.0,0
2020-11-29,10:28:00,2020-11-29,11:45:00,0 days 01:17:00,Officier de service,Chavannes,2020.0,0,0,0,0,0,0,0,1,0,0,35.1,32.9,33.7,27.9,30.6,88.4,0.0,0,0.0,Rien,0.0,0.0,7.6,30.8,1021.3,61.2,0.0,92.0,8.1,0.0,Partially cloudy,Partly cloudy throughout the day.,1,1,0.0,0
2020-11-30,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,35.0,32.7,33.8,31.5,29.9,85.3,0.0,0,0.0,Rien,0.0,0.0,5.9,7.1,1026.4,5.0,0.0,40.5,3.5,0.0,Clear,Clear conditions throughout the day.,0,0,0.0,0
2020-12-01,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,38.3,32.4,34.8,32.4,32.6,91.6,0.259,100,62.5,"rain,snow",0.2,0.0,6.3,297.1,1020.0,61.0,0.0,36.5,3.1,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,0,0,0.25900000000000045,0
2020-12-02,18:48:00,2020-12-02,19:25:00,0 days 00:37:00,Alarme automatique réelle,Saint-Sulpice,2020.0,0,1,0,0,0,0,0,0,0,0,36.6,33.7,34.8,29.8,30.1,82.9,0.0,0,0.0,"rain,snow",0.1,0.2,9.2,33.0,1014.6,76.8,0.0,17.6,1.5,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.25900000000000045,0
2020-12-03,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,37.9,31.6,35.0,31.5,27.9,75.1,0.0,0,0.0,Rien,0.0,0.0,7.0,272.0,1007.4,74.0,0.0,60.4,5.3,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.25900000000000045,0
2020-12-04,15:20:00,2020-12-04,16:20:00,0 days 01:00:00,Alarme automatique,Chavannes,2020.0,1,0,0,0,0,0,0,0,0,0,41.4,31.7,36.7,33.6,31.6,82.7,0.741,100,70.83,"rain,snow",0.1,0.0,7.5,299.8,991.5,89.0,0.0,4.7,0.3,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,1,0,1.0000000000000004,0
2020-12-05,19:47:00,2020-12-05,21:00:00,0 days 01:13:00,Feu,Chavannes,2020.0,0,0,0,0,0,1,0,0,0,0,36.5,32.1,34.6,31.5,32.2,90.8,0.303,100,16.67,"rain,snow",0.1,0.1,6.9,11.9,998.7,78.1,0.0,14.8,1.3,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,1,1,1.3030000000000004,0
2020-12-06,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,39.4,33.9,36.4,35.1,33.7,89.9,0.013,100,20.83,"rain,snow",0.0,0.1,4.5,334.3,1000.2,71.3,0.0,89.6,7.8,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,0,1,1.3160000000000005,0
2020-12-07,05:16:00,2020-12-07,05:40:00,0 days 00:24:00,Alarme automatique,Chavannes,2020.0,1,0,0,0,0,0,0,0,0,0,38.9,32.8,35.6,32.1,32.4,88.5,0.019,100,16.67,"rain,snow",0.0,0.0,6.5,241.5,1001.6,74.0,0.0,67.2,5.8,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,1,0,1.3350000000000004,0
2020-12-08,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,37.3,20.9,34.5,32.6,30.8,86.4,0.012,100,12.5,"rain,snow",0.0,0.0,7.0,23.8,1002.2,76.6,0.0,54.1,4.7,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,0,0,1.0880000000000005,0
2020-12-09,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,36.1,29.9,33.8,32.1,29.5,84.7,0.048,100,33.33,"rain,snow",0.0,0.0,5.0,359.3,1010.6,83.9,0.0,49.6,4.1,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,0,0,1.1360000000000006,0
2020-12-10,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,34.9,10.1,30.0,28.2,25.2,82.5,0.0,0,0.0,Rien,0.0,0.0,4.5,35.5,1007.9,4.7,0.0,72.7,6.3,0.0,Clear,Clear conditions throughout the day.,0,0,1.1360000000000006,0
2020-12-11,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,37.5,30.0,33.5,29.0,30.9,90.1,0.328,100,45.83,"rain,snow",0.0,0.0,8.1,319.4,1002.7,82.7,0.0,12.5,1.1,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,0,0,0.7230000000000004,0
2020-12-12,21:40:00,2020-12-13,22:45:00,1 days 01:05:00,Divers,Ecublens,2020.0,0,0,0,0,1,0,0,0,0,0,40.1,37.1,38.8,35.2,37.3,94.0,0.609,100,79.17,rain,0.0,0.0,8.0,158.0,1002.8,78.3,0.0,19.8,1.7,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,1,1.0290000000000004,0
2020-12-12,18:49:00,2020-12-12,20:00:00,0 days 01:11:00,Inondation,Chavannes,2020.0,0,0,0,0,0,0,1,0,0,0,40.1,37.1,38.8,35.2,37.3,94.0,0.609,100,79.17,rain,0.0,0.0,8.0,158.0,1002.8,78.3,0.0,19.8,1.7,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,1,1.6380000000000003,0
2020-12-13,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,44.9,33.2,39.4,37.5,36.4,89.1,0.13,100,37.5,rain,0.0,0.1,5.2,321.3,1014.5,82.9,0.0,48.0,4.1,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,1,1.7550000000000003,0
2020-12-14,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,41.8,30.8,37.2,35.8,34.4,89.5,0.0,0,0.0,Rien,0.0,0.0,4.6,2.7,1016.3,87.1,0.0,48.6,4.3,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,1.7360000000000002,0
2020-12-15,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,43.1,38.6,41.3,40.5,39.5,93.5,0.276,100,79.17,rain,0.0,0.0,4.5,5.1,1016.2,84.7,0.0,13.6,1.2,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,0,2.0000000000000004,0
2020-12-16,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,44.5,21.6,41.5,40.6,39.5,92.7,0.065,100,16.67,rain,0.0,0.0,5.6,27.7,1019.4,67.0,0.0,18.0,1.5,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,0,0,2.0170000000000003,0
2020-12-17,08:59:00,2020-12-17,09:40:00,0 days 00:41:00,Alarme automatique,Ecublens,2020.0,1,0,0,0,0,0,0,0,0,0,45.4,40.2,42.2,42.1,39.3,89.8,0.007,100,20.83,rain,0.0,0.0,3.0,3.2,1025.3,63.6,0.0,32.3,2.8,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,1,0,2.0240000000000005,0
2020-12-18,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,46.2,38.3,42.2,42.0,37.3,82.8,0.0,0,0.0,Rien,0.0,0.0,3.4,6.7,1025.8,25.7,0.0,26.6,2.2,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,1.6960000000000004,0
2020-12-19,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,42.7,37.0,40.0,39.3,37.0,89.1,0.0,0,0.0,Rien,0.0,0.0,4.4,6.2,1022.6,65.4,0.0,42.5,3.7,0.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.47800000000000037,1
2020-12-20,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,43.6,39.4,42.2,41.8,39.6,90.5,0.046,100,37.5,rain,0.0,0.0,3.7,2.0,1023.6,93.1,0.0,12.6,1.0,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,0,1,0.39400000000000035,1
2020-12-21,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,45.4,40.3,43.0,41.3,40.9,92.3,0.217,100,37.5,rain,0.0,0.0,8.4,276.5,1025.4,96.8,0.0,18.9,1.5,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,0,0,0.6110000000000003,1
2020-12-22,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,51.1,44.4,47.3,45.4,44.3,89.3,0.004,100,16.67,rain,0.0,0.0,7.8,260.8,1025.7,97.8,0.0,33.6,2.9,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,0,0,0.3390000000000003,1
2020-12-23,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,51.7,44.7,48.3,46.8,43.1,82.3,0.127,100,25.0,rain,0.0,0.0,10.1,299.3,1019.9,94.4,0.0,34.2,3.0,0.0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,0,0,0.40100000000000036,1
2020-12-24,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,49.6,37.6,44.5,39.8,38.5,79.8,0.447,100,75.0,rain,0.0,0.0,15.0,246.3,1016.3,70.7,0.0,20.1,1.9,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,0,0.8410000000000003,1
2020-12-25,00:01:00,2020-12-25,00:44:00,0 days 00:43:00,Inondation,Ecublens,2020.0,0,0,0,0,0,0,1,0,0,0,37.5,32.6,34.8,30.5,28.4,77.5,0.025,100,54.17,"rain,snow",0.0,0.0,11.3,23.9,1020.3,71.2,0.0,35.8,3.1,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,1,0,0.8660000000000003,1
2020-12-26,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,34.6,26.3,31.1,25.1,20.8,66.0,0.0,0,0.0,Rien,0.0,0.0,10.1,30.9,1026.1,27.2,0.0,70.2,6.1,0.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.8660000000000003,1
2020-12-27,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,41.0,26.9,32.1,25.7,25.0,75.1,0.028,100,29.17,rain,0.0,0.0,18.1,256.3,1005.6,86.9,0.0,33.6,2.9,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,1,0.8480000000000003,1
2020-12-28,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,39.8,35.3,37.4,30.5,32.1,81.4,0.354,100,87.5,"rain,snow",0.0,0.0,14.7,232.8,984.5,88.3,0.0,21.4,1.8,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,0,0,0.9850000000000003,1
2020-12-29,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,41.4,35.1,38.6,32.8,32.4,78.7,0.16,100,87.5,"rain,snow",0.0,0.1,15.4,237.2,994.9,68.0,0.0,19.1,1.6,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,0,0,1.1410000000000002,1
2020-12-30,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,38.2,34.4,36.5,32.8,31.5,82.3,0.047,100,37.5,"rain,snow",0.0,0.0,7.9,233.8,1006.3,63.3,0.0,31.2,2.9,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,0,0,1.0610000000000002,1
2020-12-31,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,35.4,32.1,33.9,28.5,30.2,86.4,0.206,100,41.67,"rain,snow",0.0,0.0,8.9,255.5,1008.6,80.4,0.0,12.8,1.0,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,0,0,0.8200000000000003,1
2021-01-01,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,36.7,29.0,33.2,30.0,30.5,90.1,0.766,100,50.0,"rain,snow",0.0,0.0,6.8,27.1,1008.0,88.8,6.2,22.1,1.9,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,0,0,1.5610000000000004,1
2021-01-02,22:21:00,2021-01-02,23:45:00,0 days 01:24:00,Sauvetage animaux/NAC,Ecublens,2021.0,0,0,0,0,0,0,0,0,1,0,34.3,31.9,33.3,25.5,29.7,86.5,0.0,0,0.0,Rien,0.0,0.0,12.0,35.6,1008.6,89.7,0.0,11.4,0.9,0.0,Partially cloudy,Partly cloudy throughout the day.,1,1,1.5610000000000004,1
2021-01-03,19:22:00,2021-01-03,19:48:00,0 days 00:26:00,Alarme automatique réelle,Saint-Sulpice,2021.0,0,1,0,0,0,0,0,0,0,0,32.8,26.5,31.2,27.2,27.1,84.4,0.007,100,29.17,"rain,snow",0.0,0.0,8.7,29.5,1010.7,91.6,6.2,13.7,1.3,0.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,1,1,1.5400000000000003,1
2021-01-03,06:17:00,2021-01-03,07:25:00,0 days 01:08:00,Feu,Ecublens,2021.0,0,0,0,0,0,1,0,0,0,0,32.8,26.5,31.2,27.2,27.1,84.4,0.007,100,29.17,"rain,snow",0.0,0.0,8.7,29.5,1010.7,91.6,6.2,13.7,1.3,0.0,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,1,1,1.5470000000000002,1
2021-01-04,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,31.5,25.9,29.6,23.3,25.3,83.8,0.0,0,0.0,"rain,snow",0.2,0.1,9.2,35.2,1011.0,60.9,6.2,6.7,0.5,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,1.1930000000000003,0
2021-01-05,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,32.4,26.3,30.9,26.5,25.6,80.7,0.0,0,0.0,"rain,snow",0.1,0.2,6.1,28.1,1011.5,77.1,4.3,11.0,1.0,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,1.0330000000000001,0
2021-01-06,18:49:00,2021-01-06,19:53:00,0 days 01:04:00,Feu,Saint-Sulpice,2021.0,0,0,0,0,0,1,0,0,0,0,32.6,24.5,30.4,28.3,23.9,77.0,0.0,0,0.0,Rien,0.0,0.0,5.9,17.6,1014.5,56.0,0.0,18.2,1.5,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.9860000000000003,0
2021-01-07,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,35.0,23.1,28.5,26.1,23.2,81.0,0.157,100,8.33,"rain,snow",0.0,0.0,5.1,353.8,1016.5,9.4,0.0,54.7,4.8,0.0,"Snow, Rain",Clear conditions throughout the day with rain or snow in the morning and afternoon.,0,0,0.9370000000000004,0
2021-01-08,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,36.8,25.3,30.9,27.9,22.6,71.5,0.0,0,0.0,Rien,0.0,0.0,8.0,52.5,1015.9,46.1,6.2,85.3,7.4,0.0,Partially cloudy,Clearing in the afternoon.,0,0,0.17100000000000035,0
2021-01-09,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,30.1,25.1,27.7,19.1,20.2,73.1,0.0,0,0.0,Rien,0.0,0.0,13.7,42.8,1018.1,90.8,0.0,61.8,5.4,0.0,Overcast,Cloudy skies throughout the day.,0,1,0.17100000000000035,0
2021-01-10,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,30.5,25.0,27.7,18.0,19.5,71.0,0.0,0,0.0,Rien,0.0,0.0,13.8,39.7,1019.3,16.0,0.0,74.0,6.3,0.0,Clear,Clear conditions throughout the day.,0,1,0.15700000000000033,0
2021-01-11,18:41:00,2021-01-11,19:40:00,0 days 00:59:00,Alarme automatique,Chavannes,2021.0,1,0,0,0,0,0,0,0,0,0,28.2,21.4,24.5,19.0,17.4,74.2,0.0,0,0.0,Rien,0.0,0.0,8.5,30.2,1024.0,4.1,6.2,57.1,4.8,0.0,Clear,Clear conditions throughout the day.,1,0,0.15700000000000033,0
